"user_id","hotel_hunter_index","average_bags_scaled","cancellation_rate_scaled","bargain_hunter_index","combined_booking_scaled","session_intensity_index"
"512147","","0.2","0.25","","0.5","0.4700460829493087"
"512148","","","0","","0","0.466589861751152"
"512173","0.00016023631372876867","0.1","0","","0.75","0.4959677419354839"
"512204","0.0004787350155824009","0.1","0","0.00032739106873509846","1","0.26785714285714285"
"512289","","0.1","0","0.0002493284058854313","0.5","0.27649769585253453"
"512305","","","0","","0","0.4942396313364055"
"512362","","0.13333333333333333","0","0.0000547468417613898","1","0.6117511520737328"
"512402","","0","0","","1","0.5478110599078341"
"512463","","0.15","0","","0.75","0.5288018433179723"
"512680","","0","0","","1","0.39055299539170507"
"512691","0.002630313923838983","0","0","","1","0.45103686635944695"
"512696","","0.2","0","","0.3333333333333333","0.4735023041474654"
"512826","","0.2","0","","0.5","0.3646313364055299"
"512943","","0.1","0","","0.5","0.34043778801843316"
"512945","","0","0","","0.3333333333333333","0.39055299539170507"
"513030","","0","0","","1","0.4354838709677419"
"513031","","0.2","0","","0.3333333333333333","0.3335253456221198"
"513089","0.00031690562777801","0.2","0","","0.3333333333333333","0.3611751152073733"
"513103","","0.06666666666666667","0","0.0005153496892307855","1","0.456221198156682"
"513164","","0","0","","0.5","0.45967741935483875"
"513289","","0","0","","1","0.35080645161290325"
"513347","","0.2","0","0.01704411741937346","1","0.5132488479262673"
"513381","0.0001990181461819634","0.13333333333333333","0","","1","0.3162442396313364"
"513408","","0.1","0","0.029805668153201424","1","0.2661290322580645"
"513438","","0.2","0","","1","0.3283410138248848"
"513582","","0.13333333333333333","0","","0.6666666666666666","0.3922811059907834"
"513611","0.000130279089857738","0.1","0","0.0008734293051889303","0.6666666666666666","0.4302995391705069"
"513613","0.0005186511853735865","0","0","","0.6666666666666666","0.4441244239631337"
"513625","","0.2","0.3333333333333333","0.0015921971504823326","0.6666666666666666","0.3815330806451612"
"513627","","0.13333333333333333","0","","1","0.5046082949308756"
"513787","0.0001064969808438437","0.16","0.16666666666666666","0.001192871188430505","0.8333333333333334","0.32315668202764974"
"513953","","0","0","0.031264519485819146","0.5","0.4302995391705069"
"514021","0.0017646141731749725","","0","","0","0.4147465437788018"
"514023","0.00010241190486143042","0","0","","0.6666666666666666","0.41647465437788017"
"514167","","0.06666666666666667","0.25","","1","0.3456221198156682"
"514300","","0.13333333333333333","0.25","","0.5","0.5305299539170507"
"514315","","0.2","0","","1","0.34907834101382484"
"514318","0.00008029232677061127","0.2","0","0.026504247525378288","0.5","0.4268433179723502"
"514370","","0","0","0.006508352741240561","1","0.24884792626728108"
"514457","","0.1","0","0.00003659564481727506","1","0.36808755760368667"
"514460","0.000035251989020329106","0.13333333333333333","0","0.002087478984921713","0.5","0.5529953917050691"
"514503","","","0","","0","0.3819124423963134"
"514586","","0.13333333333333333","0","","1","0.5236175115207373"
"514638","","0.2","0","0.011979878958854684","0.75","0.4769585253456221"
"514660","","0.1","0","","0.75","0.44239631336405527"
"514675","","0.13333333333333333","0","","1","0.44239631336405527"
"514830","","0.2","0","","0.5","0.44585253456221197"
"514892","0.0001139767866348981","0.16","0","0.00023559399322922828","1","0.592741935483871"
"514893","0.0005245997575554905","","0","","0","0.4199308755760368"
"514944","","0.2","0","","1","0.3853686635944701"
"514980","0.00277772137990338","0.11428571428571428","0","0.0005589872928150864","1","0.2816820276497696"
"514981","","0.06666666666666667","0","","1","0.4147465437788018"
"515004","","0.2","0","","0.5","0.49769585253456217"
"515051","0.00016550011533918236","0.24","0","","1","0.5478110599078341"
"515161","0.00044935835806545995","0.2","0","0.0003991884788550639","0.6666666666666666","0.5184331797235022"
"515182","","0.16666666666666669","0","","1","0.3646313364055299"
"515200","0.0006941914833901625","0.1","0","0.00029032014447729867","1","0.4337557603686636"
"515240","","","0","","0","0.41129032258064513"
"515271","","0","0","","1","0.3732718894009216"
"515306","","0.13333333333333333","0","","0.75","0.40956221198156684"
"515409","","0.2","0","0.0034821974759795486","1","0.38882488479262667"
"515423","","0.1","0","","0.5","0.2834101382488479"
"515523","0.00007349970042776129","0","0","","0.3333333333333333","0.41647465437788017"
"515580","0.00034629953640947245","0.13333333333333333","0","","0.75","0.45103686635944695"
"515610","","0.2","0.25","0.0028396614229640304","0.5","0.3456221198156682"
"515639","","0.17142857142857143","0","0.0017997100294441426","0.8571428571428571","0.38018433179723504"
"515666","0.0002581358782504124","0.1","0","","1","0.506336405529954"
"515735","","0.2","0","","1","0.3404377880184332"
"515751","","0.13333333333333333","0","","1","0.26785714285714285"
"515778","0.00021225505905520951","0.1","0","","0.6666666666666666","0.4147465437788018"
"515818","","0","0","","0","0.5754608294930875"
"515901","0.0005480081929523889","0.1","0","","1","0.5167050691244239"
"515974","","0","0","","0.3333333333333333","0.4199308755760368"
"515985","","0.1","0","","0.6666666666666666","0.4285714285714286"
"516006","","0.08","0","0.00008591686308086297","1","0.48732718894009214"
"516057","0.0021899427329348325","0.15","0.2","0.00019589786753719182","0.8","0.37845622119815664"
"516105","","0","0","","0","0.4475806451612903"
"516117","","0.1","0","","0.3333333333333333","0.33006912442396313"
"516132","","0.13333333333333333","0.25","","0.5","0.40610599078341014"
"516152","","0.2","0","","1","0.41129032258064513"
"516211","","0.05","0.2","","0.6","0.4590792442396313"
"516217","","0","0","","0","0.44239631336405527"
"516296","","0.1","0","0.0038976775062338855","1","0.375"
"516340","","","0","","0","0.44758064516129037"
"516433","","0","0","","0","0.3819124423963134"
"516516","","0.2","0","","1","0.5011520737327189"
"516543","","0.2","0","","1","0.3456221198156682"
"516556","","0","0","","1","0.49942396313364057"
"516561","","0.2","0","0.007108688361276636","1","0.5149769585253456"
"516616","","0.15","0","0.0021297213805751996","0.6666666666666666","0.4769585253456221"
"516647","","0.2","0","0.000017041130903398196","0.75","0.4406682027649769"
"516694","","0.1","0","","0.5","0.4493087557603687"
"516798","","0.2","0","","1","0.511520737327189"
"516827","0.00023786190571292777","0.15","0","","0.5","0.44930875576036866"
"516841","","0.2","0","0.019470225891632036","1","0.5132488479262672"
"516972","0.0017986874555866738","0.2","0","0.0036487746545070137","1","0.4182027649769585"
"517033","0.00016385151610666805","","0","","0","0.40610599078341014"
"517061","","0.2","0","0.00011791942089830776","0.6666666666666666","0.527073732718894"
"517064","","0","0","0.002080940059603534","0.6666666666666666","0.3784562211981567"
"517105","","0.05","0","0.00002193960346869372","0.75","0.5236175115207373"
"517119","","0.13333333333333333","0","0.0019680678993003373","0.75","0.4683179723502304"
"517143","","","0","","0","0.36981566820276496"
"517150","0.0000790731374270228","0.03333333333333333","0","0.001360711541657764","1","0.35599078341013823"
"517158","","0.13333333333333333","0","","1","0.3162442396313364"
"517330","","0.2","0","","1","0.3646313364055299"
"517486","","0","0","","1","0.375"
"517549","","0.13333333333333333","0","0.0011214671935179787","0.8333333333333334","0.3922811059907834"
"517571","","0.2","0","0.01553433896002283","1","0.29377880184331795"
"517787","","0.4","0","","1","0.5167050691244239"
"517803","0.00047025874681269066","0.05","0","0.00031870823437086116","0.8","0.39055299539170507"
"517819","","0.4","0","","1","0.4769585253456221"
"517847","0.00009770931739330352","0.13333333333333333","0","","0.75","0.5616359447004609"
"517961","","0.26666666666666666","0.25","","1","0.22638248847926268"
"518041","0.0004535384358149061","","0","","0","0.3317972350230415"
"518044","","0.2","0","","0.25","0.34907834101382484"
"518074","","0.1","0","0.002465233017014802","0.5","0.48559907834101385"
"518092","","0.08","0","","0.6","0.3283410138248848"
"518135","0.0018009168303863784","0","0.25","","0.75","0.34216589861751145"
"518191","","0.13333333333333333","0.25","","0.75","0.506336405529954"
"518196","0.00008896598810071201","0.2","0","","0.3333333333333333","0.34043778801843316"
"518281","","0.1","0","0.004366643935565055","0.75","0.592741935483871"
"518334","0.004409982025665678","0.2","0","","0.5","0.4147465437788018"
"518338","","0","0","","0.75","0.32315668202764974"
"518480","0.00001881034987250763","0.26666666666666666","0","0.0060055897593719225","0.75","0.38536866359447003"
"518495","","0.2","0","0.009614518043768004","1","0.5720046082949308"
"518526","","0.04","0","0.00035391519615485473","1","0.2695852534562212"
"518535","0.00007479353401687557","0.1","0","","0.3333333333333333","0.4959677419354839"
"518711","","0.2","0","","0.5","0.40092165898617516"
"518751","0.002322729869442238","0.04","0","","0.6","0.5080645161290323"
"518756","","0.06666666666666667","0.25","","1","0.36584418663594476"
"518827","","0.1","0","0.005788502670837477","0.5","0.4544930875576037"
"518865","","0.13333333333333333","0","","1","0.30414746543778803"
"518870","","0","0","","0.6666666666666666","0.3922811059907834"
"518896","","0.13333333333333333","0.2","","0.8","0.4337557603686636"
"518922","0.0003116944641837005","","0","","0","0.3836405529953917"
"518956","0.006125903941813317","0","0","","0.5","0.597926267281106"
"519091","","0.2","0","","0.5","0.2315668202764977"
"519248","0.0007345325511943411","0.4","0","","1","0.3577188940092165"
"519285","","0.06666666666666667","0","","0.75","0.33698156682027647"
"519313","","0","0","","1","0.3922811059907834"
"519335","","","0","","0","0.5426267281105991"
"519348","0.0005949643996711672","0.13333333333333333","0","","1","0.35944700460829493"
"519368","","0","0","","1","0.36808755760368667"
"519446","","0.25","0","","0.75","0.44585253456221197"
"519541","0.0028936588220540896","0.1","0","","1","0.25057603686635943"
"519595","","0.05","0","0.0009690785136610844","0.75","0.3836405529953917"
"519596","","0","0","","1","0.30069124423963134"
"519604","","0.06666666666666667","0","","1","0.33006912442396313"
"519694","","0.1","0","","1","0.5011520737327189"
"519706","0.0023882177541835613","","0","","0","0.34389400921658986"
"519769","0.0023842367277555174","0.06666666666666667","0","0.0032139163311718905","1","0.44585253456221197"
"519846","","0","0","0.0025997905051499456","0.75","0.4251152073732719"
"519896","0.0014740192686102478","0.13333333333333333","0","","1","0.3836405529953917"
"519905","","0.2","0","","1","0.375"
"519965","0.0006284050216667363","0.13333333333333333","0","0.0012410281959556286","1","0.46486175115207373"
"520193","","0.2","0","","1","0.44239631336405527"
"520265","0.000001254023324833842","0.05","0","","0.8","0.2816820276497696"
"520311","","0.2","0","0.0008939955969913086","0.2","0.24711981566820276"
"520429","","0.33333333333333337","0.25","","0.75","0.3473502304147465"
"520480","0.0002998044652519426","0.06666666666666667","0","0.0037910716002523552","0.6666666666666666","0.32661290322580644"
"520539","","0.15","0.2","0.00013934197294193608","1","0.3675999262672811"
"520558","","0","0","","1","0.3058755760368663"
"520733","","0.06666666666666667","0","0.00020211218226365182","1","0.527073732718894"
"520770","0.01360030096559796","0.1","0","","0.5","0.4078341013824885"
"520771","","","0","","0","0.40610599078341014"
"520821","","0.1","0","","1","0.36981566820276496"
"520851","","0.08","0","","1","0.4372119815668203"
"520898","","0.1","0","0.000439358581095062","0.6666666666666666","0.28859447004608296"
"520902","","0.2","0","0.0001600948382202422","1","0.39919354838709686"
"521000","","0.06666666666666667","0","","1","0.2661290322580645"
"521009","","","0","","0","0.5633640552995393"
"521031","0","0.08","0","","0.8333333333333334","0.39055299539170507"
"521033","0.000569015132701076","0.1","0","","0.75","0.3836405529953917"
"521060","0.00024195273561500004","0.2","0","","0.8","0.5339861751152073"
"521127","0.00020590505650071756","0.13333333333333333","0","0.002621427405394595","0.6","0.4406682027649769"
"521185","0.004278548438143806","0.2","0","","0.5","0.4631336405529954"
"521186","0.0012361140139428813","0.13333333333333333","0","","1","0.3387096774193548"
"521212","0.00015079630481126946","0.26666666666666666","0.2","0.009688311600142335","0.8","0.49922354205069125"
"521259","0.0006817706809346654","0","0","0.002555600987693919","1","0.4942396313364055"
"521282","","0.2","0","","0.5","0.3577188940092165"
"521309","0.0010596497094845965","0.2","0","0.0017158001055230946","1","0.3611751152073733"
"521335","","0","0.2","","0.8","0.3719166791474654"
"521343","","0.12","0","0.0031978625995608017","0.6","0.3715437788018433"
"521379","","0","0","","1","0.4302995391705069"
"521514","0.0014802119763872052","0.1","0","0.0023060680438880938","1","0.5771889400921659"
"521587","","0.1","0","","1","0.4752304147465438"
"521607","0.0006034240808307605","0.06666666666666667","0","0.003665136795003295","1","0.35253456221198154"
"521695","0.0001406501160921593","0.06666666666666667","0","","0.75","0.44758064516129037"
"521708","0.000028099411537943494","0.15","0","0.0006410062453260655","0.75","0.3819124423963134"
"521720","0.000018779614006702877","0.15","0","","1","0.34216589861751145"
"521818","0.00024035447059315304","0.1","0.3333333333333333","","1","0.3034106094470046"
"521865","","0.1","0","0.0003044525715180055","1","0.4959677419354839"
"521956","","0.1","0","","1","0.4372119815668203"
"521963","","0","0","0.03544169453196311","0.5","0.3646313364055299"
"521986","","0.2","0","","0.5","0.5529953917050692"
"522062","","0.1","0","","0.75","0.40437788018433174"
"522233","0.00011486853655477993","0.15","0.16666666666666666","0.0014752267295371282","0.8333333333333334","0.4302995391705069"
"522237","","0.2","0","","0.5","0.4216589861751152"
"522315","","0","0","","1","0.4752304147465438"
"522364","0.000007663475873984589","0.13333333333333333","0","","1","0.5443548387096774"
"522373","","0","0","","1","0.36290322580645157"
"522375","0.0063160974794131165","0.13333333333333333","0","","0.6666666666666666","0.3870967741935484"
"522402","","0.06666666666666667","0","0.0003468722316849024","0.6666666666666666","0.4095622119815668"
"522426","","0.05","0","0.0003169757634562708","1","0.35944700460829493"
"522441","0.00014699940085552258","0.13333333333333333","0","","1","0.3352534562211982"
"522513","","0.1","0","","0.5","0.5391705069124424"
"522523","","0","0","","1","0.5028801843317972"
"522532","0.000008138857265098073","0.06666666666666667","0","","0.6","0.4683179723502304"
"522624","0.00006311917401663672","","0","","0","0.4890552995391705"
"522639","","0.1","0","0.0025053617821568772","1","0.5339861751152073"
"522654","","0.1","0","0.005012076806682174","0.6666666666666666","0.4009216589861751"
"522788","0.0001963475409531506","","0","","0","0.4735023041474654"
"522809","","0.4","0","","1","0.4683179723502304"
"522927","","0.2","0","","1","0.4285714285714286"
"522937","0.0008585879697362371","0.17142857142857143","0","","0.7142857142857143","0.24366359447004607"
"523090","","0.2","0","0.006512069690584781","1","0.4147465437788018"
"523228","0.0002823927525051966","0.13333333333333333","0","0.0037865270950894927","0.75","0.3058755760368663"
"523256","","0","0","","0.6666666666666666","0.45967741935483875"
"523290","","0.1","0","","0.6666666666666666","0.3352534562211982"
"523454","0.00038317379369922944","0.2","0","0.00012402628393171205","1","0.5046082949308756"
"523517","","0.2","0","","0.5","0.4735023041474654"
"523559","","0","0","","0.6666666666666666","0.39055299539170507"
"523710","","0.13333333333333333","0","","1","0.5616359447004609"
"523746","","0.1","0","0.005282726486836182","0.5","0.4182027649769585"
"523771","","0.2","0","","0.3333333333333333","0.4406682027649769"
"523787","","0","0","","1","0.3732718894009216"
"523807","","0","0","","1","0.466589861751152"
"523819","0.00042643223933195933","0","0","","0.4","0.35599078341013823"
"523841","","0.13333333333333333","0","","1","0.46486175115207373"
"523913","","0.1","0","0.00033475410348143267","0.75","0.35253456221198154"
"524001","0.00024679875712354914","0.05","0","","1","0.4475806451612903"
"524043","0.0015359463463798205","0.16","0","","0.8333333333333334","0.2920506912442396"
"524046","0.00005909833732431231","0.2","0","0.0005625337727246246","0.5","0.3940092165898617"
"524244","0.000028645826930027953","0.1","0","","0.6666666666666666","0.4406682027649769"
"524313","","0.1","0","","1","0.4302995391705069"
"524365","","0.04","0","0.0001083647336619847","0.8333333333333334","0.3836405529953917"
"524383","","0","0","","1","0.41301843317972353"
"524419","","0","0","","0.5","0.4769585253456221"
"524572","","0","0","0.0018581069507425199","0.6666666666666666","0.4821428571428572"
"524722","0.00017821064805138707","0.13333333333333333","0","0.00037809673935636126","1","0.4147465437788018"
"524739","0.002241915032952946","0.2","0","","1","0.4614055299539171"
"524807","0.008435396898382309","0.06666666666666667","0","","1","0.35599078341013823"
"524842","0.0013597195764984088","","0","","0","0.4043778801843318"
"524861","","0.06666666666666667","0","","0.75","0.5115207373271888"
"524909","","0.06666666666666667","0","","1","0.4095622119815668"
"524940","","","0","","0","0.4095622119815668"
"524980","","0.13333333333333333","0.25","0.006451674858642677","1","0.4200283582949309"
"525022","0.00048802407724783686","0.2","0.25","","0.5","0.24539170506912444"
"525034","","0.2","0","","0.5","0.40610599078341014"
"525106","","0","0","","1","0.47177419354838707"
"525168","","0.1","0","","1","0.4043778801843318"
"525201","","0.2","0","","0.3333333333333333","0.40264976958525345"
"525212","0.00007106132174058436","0.1","0","","0.6666666666666666","0.466589861751152"
"525308","","0","0","","0","0.2799539170506912"
"525389","0.00008912522915783375","0","0","","1","0.4752304147465438"
"525405","","0.2","0","","1","0.4078341013824885"
"525415","0.0007698309855229973","0.06666666666666667","0","","1","0.5841013824884793"
"525529","","0.13333333333333333","0","","1","0.3352534562211982"
"525591","","0.1","0","","0.25","0.3922811059907834"
"525610","0.00008888470881113943","0.16","0.16666666666666666","0.000797040573290242","0.8333333333333334","0.4109790397465438"
"525671","0.00006990018903240489","0.1","0","","0.75","0.2955069124423963"
"525761","0.0038009446975713745","","0","","0","0.4285714285714286"
"525769","","0.12","0","","0.6666666666666666","0.511520737327189"
"525804","","0.1","0","","0.5","0.34043778801843316"
"525842","","0.2","0","","0.6666666666666666","0.40610599078341014"
"525844","","0.1","0.2","0.002343316019435294","1","0.3473502304147465"
"525848","","","0","","0","0.5305299539170507"
"525920","","0.2","0","","0.4","0.375"
"526084","","0.06666666666666667","0","","1","0.5097926267281105"
"526102","","0.1","0","0.021154705233885865","0.6","0.4700460829493088"
"526154","","0","0","","0.5","0.21601382488479262"
"526174","0.0002499089340204585","0","0","0.0017266983412843576","0.5","0.3819124423963134"
"526235","","0.1","0","","1","0.3577188940092165"
"526239","","0.2","0","","0.5","0.4043778801843318"
"526258","","0.06666666666666667","0","","1","0.5737327188940091"
"526297","","0.08","0","0.00039373554884000094","0.8","0.3715437788018433"
"526367","","0.2","0","","0.6666666666666666","0.542626728110599"
"526409","","0.1","0","","0.75","0.4942396313364055"
"526540","0.00014618660795979695","0.15","0","","1","0.5823732718894009"
"526565","0.002919286679684623","0.2","0","0.013441051598638383","0.6666666666666666","0.4890552995391705"
"526668","","0.06666666666666667","0","","1","0.40610599078341014"
"526676","0.009920578522760523","0.06666666666666667","0.25","0.0022516995948378147","0.75","0.3352534562211982"
"526690","","0.2","0","","1","0.3732718894009216"
"526855","","0.05","0","","0.5","0.5564516129032259"
"526867","0.0013253772520168874","0.05","0","0.0015112985271856223","1","0.41301843317972353"
"526901","","0.1","0","0.003045036050307509","1","0.5132488479262672"
"526950","","0.1","0","","0.6666666666666666","0.46140552995391704"
"527109","","0.1","0","","0.75","0.456221198156682"
"527141","","0.05","0","","0.4","0.36981566820276496"
"527150","","0.06666666666666667","0","","1","0.6013824884792627"
"527354","","0.2","0","","0.6666666666666666","0.44585253456221197"
"527365","","0.2","0","","1","0.4182027649769585"
"527393","","0.1","0","","1","0.4475806451612903"
"527401","","0.16","0.16666666666666666","0.00039873392728044526","1","0.34043778801843316"
"527467","","0","0","","0.5","0.4095622119815668"
"527490","","0.13333333333333333","0","0.0029832623019410242","1","0.4683179723502304"
"527518","","0","0","","1","0.39746543778801846"
"527560","","","0","","0","0.4475806451612903"
"527750","","","0","","0","0.45276497695852536"
"527857","","","0","","0","0.3387096774193548"
"527984","0.000040681113811574035","0.13333333333333333","0","","0.75","0.3162442396313364"
"527995","0.0010629937716841534","0.2","0","","0.3333333333333333","0.45276497695852536"
"528020","","0.1","0","","1","0.5149769585253456"
"528281","0.00017180119550223632","0.06666666666666667","0","0.001153164185594267","0.6","0.29377880184331795"
"528322","","0.05","0","","0.75","0.3577188940092165"
"528330","","0.2","0","","1","0.4544930875576037"
"528542","","0.2","0","","1","0.4337557603686636"
"528567","","0.12","0","","0.8333333333333334","0.4631336405529954"
"528661","","0.1","0","","1","0.24711981566820276"
"528828","","0.15","0","0.00240063534952076","0.4","0.3836405529953917"
"528829","","0.1","0","","0.5","0.37672811059907835"
"528842","","0","0","0.006039389469784717","0.5","0.3283410138248848"
"528909","","","0","","0","0.2402073732718894"
"528999","","0.13333333333333333","0","0.002257156220320248","0.6666666666666666","0.41129032258064513"
"529082","","0","0","","1","0.28686635944700456"
"529205","","0.16","0.16666666666666666","0.00011314347653028139","1","0.34907834101382484"
"529332","","0.06666666666666667","0","","1","0.46486175115207373"
"529338","0.002602098399030222","0.12","0","","1","0.2402073732718894"
"529422","","0.2","0","","0.5","0.42338709677419356"
"529424","","0.06666666666666667","0","0.0020367452139602527","0.6666666666666666","0.44758064516129037"
"529428","","0.2","0","","0.5","0.3162442396313364"
"529436","","0.04","0","0.00041784075236450083","0.5","0.3577188940092165"
"529768","","0.05","0","0.0014947563044593964","0.75","0.39573732718894006"
"529857","","","0","","0","0.5201612903225806"
"529879","","0.15","0","","1","0.4907834101382489"
"529972","0.00002392596883254409","0.2","0","0.007187806247735439","0.6666666666666666","0.3680875576036866"
"530039","","0.1","0","","0.75","0.39055299539170507"
"530188","","0.25","0","","1","0.4804147465437788"
"530223","0.0003200081743742656","0.1","0","","0.6666666666666666","0.37672811059907835"
"530240","0.0018080329151265067","0.2","0","0.004435695770435719","1","0.48559907834101385"
"530277","","0.12","0","","1","0.2799539170506912"
"530282","","0.05","0","","0.6","0.47868663594470046"
"530298","0.001489655855747065","0","0","0.00046832592211329903","0.6666666666666666","0.6065668202764977"
"530315","0.0002522676921790745","0.1","0","","1","0.5149769585253456"
"530322","","0.3","0","","1","0.48732718894009214"
"530365","0.0071416628349287295","0.1","0","0.000537100196950607","1","0.4441244239631337"
"530379","","0","0","","1","0.5374423963133641"
"530385","","0.06666666666666667","0","0.001853472089944774","1","0.5028801843317972"
"530427","0.000319079268207722","0.2","0","","0.6666666666666666","0.47868663594470046"
"530543","","0.16","0","0.001062425254699209","0.8","0.5633640552995391"
"530592","0.0008895727960540065","0.2","0","","0.5","0.3162442396313364"
"530607","","0.1","0","","1","0.298963133640553"
"530666","","0.2","0","","0.5","0.46486175115207373"
"530667","0.0003871797015424486","0.13333333333333333","0.16666666666666666","","0.5","0.3819124423963134"
"530773","","0.13333333333333333","0","0.0036787746775725776","0.6666666666666666","0.4078341013824885"
"530775","0.00013132410929509957","0.2","0","","0.6666666666666666","0.4372119815668203"
"530869","","","0","","0","0.3870967741935484"
"530978","","0.16","0","0.0008051250628670913","0.8333333333333334","0.33870967741935487"
"531027","","0.26666666666666666","0","","0.6666666666666666","0.39055299539170507"
"531054","0.002674354028699219","0.05","0","0.0027168460046394886","0.75","0.3162442396313364"
"531073","","0.06666666666666667","0","","0.5","0.2142857142857143"
"531253","0.00015582400943768668","0.2","0","","0.8","0.3387096774193548"
"531467","0.0013441040003344064","0.04","0","","0.8","0.34216589861751145"
"531500","","","0","","0","0.603110599078341"
"531568","0.00021950052715424953","0.05","0","0.00018656703454777307","0.8","0.5875576036866359"
"531670","0.0005496802240521673","0","0","","0.6666666666666666","0.45967741935483875"
"531744","","0.1","0","","0.8","0.39919354838709675"
"531777","","0","0","","1","0.39573732718894006"
"531795","","0.2","0","","1","0.45967741935483875"
"531834","","0.2","0","","1","0.4735023041474654"
"531921","","0.2","0","","0.5","0.4406682027649769"
"531959","","0.1","0","","0.25","0.4907834101382489"
"532101","","","0","","0","0.4406682027649769"
"532119","","0.03333333333333333","0","","0.8333333333333334","0.34216589861751145"
"532215","0.00015513788556467147","0.12","0","","0.8333333333333334","0.3853686635944701"
"532259","","0.12","0","0.00004384475523617684","0.8333333333333334","0.3179723502304147"
"532279","","","0","","0","0.4268433179723502"
"532312","0.001141161225598796","0.2","0","0.006184481922953713","1","0.4372119815668203"
"532387","","0.13333333333333333","0","","1","0.558179723502304"
"532432","","","0","","0","0.4372119815668203"
"532433","0.00007844612576460587","0.1","0","","0.6666666666666666","0.4199308755760368"
"532622","","0.06666666666666667","0","0.00012250442179750893","1","0.34907834101382484"
"532651","","0","0","","0.5","0.309331797235023"
"532653","0.00023484436810524673","0","0","","1","0.28859447004608296"
"532656","","0.2","0","0.0022662488120563855","1","0.4216589861751152"
"532705","","0","0","","0.5","0.4821428571428571"
"532711","","0.2","0","","0.5","0.6549539170506913"
"532725","","0","0.5","","1","0.5074461912442396"
"532730","","0.2","0","0.03207193013765635","0.5","0.38882488479262667"
"532866","0.0012621512537910984","0.3","0","","1","0.309331797235023"
"533048","0.01918028675333361","","0","","0","0.45794930875576034"
"533117","","0","0","","0.5","0.3715437788018433"
"533129","0.00015547039174928652","0.05","0","0.0006164645851772744","0.6","0.4009216589861751"
"533187","0.00017556326547673787","","0","","0","0.527073732718894"
"533222","0.00007384804024021513","0.4","0","","0.6666666666666666","0.4942396313364055"
"533291","","0.2","0","","1","0.3335253456221198"
"533327","","0.2","0","0.00831088554557487","0.25","0.4009216589861751"
"533357","0.00016848035595684303","0.1","0","","0.6","0.2695852534562212"
"533378","","0.2","0","0.0003088616742200317","0.6666666666666666","0.4182027649769585"
"533402","0.00010920453120428039","0.2","0","","0.3333333333333333","0.5460829493087558"
"533411","","0.1","0","","0.75","0.3542626728110599"
"533464","","0.2","0","","0.5","0.24366359447004607"
"533518","0.0023668740238568433","0.06666666666666667","0","","1","0.40264976958525345"
"533527","0.0032592066212431543","0.4","0","0.08028028315428073","1","0.40610599078341014"
"533617","","0.13333333333333333","0","","1","0.4026497695852535"
"533908","","0","0","","1","0.5080645161290323"
"533932","0.00005633604785049001","0.4","0.25","0.008792353454981276","0.5","0.30414746543778803"
"533985","","0.2","0","","0.5","0.375"
"534045","","0.1","0","","0.5","0.3542626728110599"
"534179","0.0016045228441249006","0.13333333333333333","0","0.0010358335680492128","0.75","0.3162442396313364"
"534254","","0","0","0.00811929381187945","1","0.37327188940092165"
"534360","0.0016067173849433599","0.04","0","0.00021412460494417765","0.8","0.3335253456221198"
"534604","","0.4","0","","0","0.28686635944700456"
"534661","0.01168779596443351","","0","","0","0.2782258064516129"
"534703","0.0003810140868620156","0","0.3333333333333333","0.0052293652792934","1","0.3039993093317972"
"534793","","0","0","","1","0.3387096774193548"
"534825","","0","0","","0","0.49942396313364057"
"535007","0.0016303851399784182","0.03333333333333333","0.14285714285714285","","1","0.380184331797235"
"535024","","0.2","0.25","","1","0.309331797235023"
"535035","0.0003267925069120571","0.06666666666666667","0","","0.75","0.4095622119815668"
"535051","0.00005876859309583157","0.06666666666666667","0","","0.75","0.5771889400921659"
"535063","0.00024177949709864604","0.13333333333333333","0","0.002197060929524595","0.75","0.5028801843317973"
"535229","0.000041961549715593934","0","0","0.0012248650943297607","1","0.2540322580645161"
"535266","","0.6","0","","0","0.435483870967742"
"535311","","0","0","","0.5","0.4959677419354839"
"535341","","0","0","","1","0.44758064516129037"
"535398","","0.13333333333333333","0","0.0003983698967242025","1","0.542626728110599"
"535502","","0.13333333333333333","0","","1","0.5460829493087558"
"535553","","0.1","0","","1","0.5408986175115208"
"535625","","0.12","0","","0.8","0.24884792626728108"
"535706","","0.2","0","0.12776555323481006","1","0.3611751152073733"
"535746","","0.2","0","0.023294348843399777","0.6666666666666666","0.24193548387096775"
"535791","","0.1","0","0.006132606779982012","1","0.2955069124423963"
"535896","","0.1","0","","1","0.3335253456221198"
"535912","","0.04","0","","1","0.5305299539170507"
"535942","","0.1","0","","1","0.3387096774193548"
"536035","","0.1","0","","1","0.3836405529953917"
"536228","","","0","","0","0.5823732718894009"
"536229","","0","0","0.002020302765364469","0","0.4735023041474654"
"536313","0.0004779918906491661","0","0","","0.5","0.4199308755760368"
"536474","","0.06666666666666667","0.4","","0.8","0.3369815668202765"
"536489","0.00001683974179062588","0.16","0","0.0009633780903818833","0.6666666666666666","0.2799539170506912"
"536574","","0.13333333333333333","0","0.003315679588146957","0.75","0.4475806451612903"
"536594","","","0","","0","0.5357142857142857"
"536604","","0.1","0","","0.5","0.31451612903225806"
"536651","0.01065710822221293","0.2","0","0.007706006612987224","1","0.44930875576036866"
"536763","","0.1","0","","0.5","0.3214285714285714"
"536764","","0.16","0","","0.8","0.33698156682027647"
