,user_id,gender,married,has_children,age,hotel_hunter_index,average_bags_scaled,cancellation_rate_scaled,bargain_hunter_index,combined_booking_scaled,session_intensity_index,rank_hotel_hunter,rank_ave_bags,rank_cancellation_rank,rank_bargain_hunter,rank_combined_booking,rank_session_activity,min,most_attractive_perk
362,599244,True,False,False,25,,0.0,0.0,,0.0,0.4130184331797235,,4635.0,3069.0,,5283.5,2838.5,2838.5,Active Searcher
363,616802,True,True,False,43,,0.15,0.2,,0.6,0.3663594470046083,,1704.5,460.0,,3890.0,4112.0,460.0,No Cancellation Fee
364,526683,True,True,False,41,,0.1333333333333333,0.0,,0.6666666666666666,0.3266129032258064,,2063.0,3069.0,,3514.5,4995.5,2063.0,Free Checked Bag
365,517894,True,True,False,47,,0.0,0.0,,0.6666666666666666,0.3162442396313364,,4635.0,3069.0,,3514.5,5161.5,3069.0,No Cancellation Fee
366,544367,True,False,False,46,,0.1333333333333333,0.0,,0.6666666666666666,0.5080645161290323,,2063.0,3069.0,,3514.5,702.0,702.0,Active Searcher
367,580626,True,True,False,51,0.0003369607119136,0.0666666666666666,0.0,,0.6666666666666666,0.3438940092165898,973.0,3647.5,3069.0,,3514.5,4671.5,973.0,Free Hotel Meal
368,599649,True,True,True,55,0.0004263679304435,0.15,0.2,0.0010485567731842,1.0,0.3076036866359447,894.0,1704.5,460.0,1095.0,1233.0,5299.0,460.0,No Cancellation Fee
369,644870,True,False,False,47,0.0011298504269826,0.2666666666666666,0.0,,0.4,0.4423963133640552,528.0,242.0,3069.0,,4737.0,2031.5,242.0,Free Checked Bag
370,564052,True,False,True,49,,0.1333333333333333,0.0,,1.0,0.3508064516129032,,2063.0,3069.0,,1233.0,4512.5,1233.0,Night Free Hotel with Flight
371,568463,True,False,False,53,,0.0,0.0,0.002406011643816,1.0,0.5236175115207373,,4635.0,3069.0,733.0,1233.0,519.0,519.0,Active Searcher
372,501794,True,True,False,42,0.0007774637255311,0.15,0.0,,1.0,0.3784562211981566,672.0,1704.5,3069.0,,1233.0,3792.5,672.0,Free Hotel Meal
373,511433,True,True,False,49,0.0012017723529657,0.15,0.0,,0.6,0.4095622119815668,501.5,1704.5,3069.0,,3890.0,2948.0,501.5,Free Hotel Meal
374,559194,True,True,False,58,,0.1,0.0,,1.0,0.4130184331797235,,2866.5,3069.0,,1233.0,2838.5,1233.0,Night Free Hotel with Flight
375,518894,True,False,False,49,0.0003406763365798,0.1333333333333333,0.0,,0.3333333333333333,0.4631336405529954,970.0,2063.0,3069.0,,4862.5,1549.0,970.0,Free Hotel Meal
376,562576,True,True,False,48,0.0006213685574551,0.2,0.0,,0.0,0.2695852534562212,744.0,913.5,3069.0,,5283.5,5702.5,744.0,Free Hotel Meal
377,686920,True,True,False,54,,0.2,0.0,0.0035540736023214,1.0,0.298963133640553,,913.5,3069.0,595.0,1233.0,5417.0,595.0,Exclusive Discount
378,513004,True,False,False,40,,0.1,0.0,,0.75,0.4216589861751152,,2866.5,3069.0,,2995.5,2578.5,2578.5,Active Searcher
379,495603,True,True,False,28,,0.05,0.0,,0.6,0.5097926267281105,,3951.0,3069.0,,3890.0,677.0,677.0,Active Searcher
380,496286,False,False,False,39,,0.2,0.0,,0.6666666666666666,0.4095622119815668,,913.5,3069.0,,3514.5,2948.0,913.5,Free Checked Bag
381,506652,True,True,True,52,,0.0,0.0,,0.3333333333333333,0.461405529953917,,4635.0,3069.0,,4862.5,1591.0,1591.0,Active Searcher
382,599454,True,True,False,42,,0.0,0.25,0.0103716890930287,1.0,0.1665784959677419,,4635.0,319.5,227.0,1233.0,5990.0,227.0,Exclusive Discount
383,542965,True,False,False,23,,,0.0,,0.0,0.4700460829493087,,,3069.0,,5283.5,1410.5,1410.5,Active Searcher
384,542282,True,False,False,47,0.0604683777118254,0.1,0.0,,1.0,0.4182027649769585,7.0,2866.5,3069.0,,1233.0,2687.0,7.0,Free Hotel Meal
385,548587,True,False,False,34,,0.1,0.0,,1.0,0.4285714285714286,,2866.5,3069.0,,1233.0,2396.0,1233.0,Night Free Hotel with Flight
386,556904,True,True,False,58,,0.1333333333333333,0.0,0.0014156726706092,1.0,0.3767281105990783,,2063.0,3069.0,992.0,1233.0,3840.0,992.0,Exclusive Discount
387,724581,True,True,False,38,0.0033833549304017,0.12,0.0,,0.4,0.4233870967741935,222.0,2359.0,3069.0,,4737.0,2524.0,222.0,Free Hotel Meal
388,600886,True,False,False,40,0.0004133400214577,0.1,0.0,0.0006106909830106,1.0,0.5789170506912442,907.0,2866.5,3069.0,1280.0,1233.0,150.0,150.0,Active Searcher
389,509645,False,True,False,53,0.0001345089304375,0.05,0.2,0.0012227038303479,1.0,0.4265258260368663,1282.0,3951.0,460.0,1034.0,1233.0,2457.0,460.0,No Cancellation Fee
390,520920,True,False,False,40,0.0015093066445321,,0.0,,0.0,0.3231566820276498,424.0,,3069.0,,5283.5,5032.0,424.0,Free Hotel Meal
391,521416,True,True,False,46,,0.1333333333333333,0.0,,1.0,0.2937788018433179,,2063.0,3069.0,,1233.0,5468.5,1233.0,Night Free Hotel with Flight
392,512063,True,True,False,45,,0.0,0.0,0.0161916536466345,1.0,0.3663594470046083,,4635.0,3069.0,150.0,1233.0,4112.0,150.0,Exclusive Discount
393,675053,True,False,False,41,,0.1333333333333333,0.0,0.0001987396745461,1.0,0.4786866359447004,,2063.0,3069.0,1520.0,1233.0,1202.0,1202.0,Active Searcher
394,580658,True,False,False,46,0.0002780746959988,0.0666666666666666,0.0,,1.0,0.4061059907834101,1029.0,3647.5,3069.0,,1233.0,3048.0,1029.0,Free Hotel Meal
395,524511,True,False,False,54,0.0004277612896933,0.3,0.0,,0.6666666666666666,0.2834101382488479,892.0,178.5,3069.0,,3514.5,5581.5,178.5,Free Checked Bag
396,503277,True,False,False,54,4.61708587779e-05,0.2666666666666666,0.0,,1.0,0.3974654377880184,1502.0,242.0,3069.0,,1233.0,3284.0,242.0,Free Checked Bag
397,534661,True,False,True,18,0.0116877959644335,,0.0,,0.0,0.2782258064516129,54.0,,3069.0,,5283.5,5630.0,54.0,Free Hotel Meal
398,582446,True,False,True,33,0.0009693600300965,0.1,0.25,0.0048837143581136,0.5,0.4154189101382488,588.0,2866.5,319.5,471.0,4343.5,2757.0,319.5,No Cancellation Fee
399,515058,True,False,False,49,,0.05,0.0,,0.8,0.3784562211981566,,3951.0,3069.0,,2675.5,3792.5,2675.5,Night Free Hotel with Flight
400,580578,True,False,True,42,,0.05,0.0,,1.0,0.5149769585253456,,3951.0,3069.0,,1233.0,608.0,608.0,Active Searcher
401,603440,True,False,False,42,,0.1333333333333333,0.2,,0.8,0.5357142857142857,,2063.0,460.0,,2675.5,412.5,412.5,Active Searcher
402,517150,False,False,False,37,7.9073137427e-05,0.0333333333333333,0.0,0.0013607115416577,1.0,0.3559907834101382,1398.0,4084.0,3069.0,1009.0,1233.0,4394.5,1009.0,Exclusive Discount
403,529845,True,True,False,36,,0.0,0.0,,1.0,0.4631336405529954,,4635.0,3069.0,,1233.0,1549.0,1233.0,Night Free Hotel with Flight
404,492999,True,False,False,29,,0.0,0.0,,1.0,0.5599078341013825,,4635.0,3069.0,,1233.0,247.5,247.5,Active Searcher
405,530371,True,True,True,31,,0.0,0.0,,0.3333333333333333,0.2402073732718894,,4635.0,3069.0,,4862.5,5872.0,3069.0,No Cancellation Fee
406,513807,True,True,True,44,,0.4666666666666667,0.25,,0.75,0.4475806451612903,,40.0,319.5,,2995.5,1901.5,40.0,Free Checked Bag
407,539519,True,True,False,40,,0.1,0.0,,0.6666666666666666,0.3974654377880184,,2866.5,3069.0,,3514.5,3284.0,2866.5,Free Checked Bag
408,527735,False,False,False,21,0.0103456924298791,0.2,0.0,,1.0,0.3266129032258064,62.0,913.5,3069.0,,1233.0,4995.5,62.0,Free Hotel Meal
409,513103,True,False,True,31,,0.0666666666666666,0.0,0.0005153496892307,1.0,0.456221198156682,,3647.5,3069.0,1326.0,1233.0,1701.0,1233.0,Night Free Hotel with Flight
410,523845,True,False,True,42,3.28766432515e-05,0.05,0.0,0.0019529376570732,0.4,0.5650921658986174,1552.0,3951.0,3069.0,849.0,4737.0,216.0,216.0,Active Searcher
411,658528,True,True,True,48,,0.2,0.0,,1.0,0.3836405529953917,,913.5,3069.0,,1233.0,3643.0,913.5,Free Checked Bag
412,573379,True,True,False,45,0.0014218766691282,0.15,0.0,0.0003089541191737,0.8,0.390552995391705,447.0,1704.5,3069.0,1444.0,2675.5,3463.5,447.0,Free Hotel Meal
413,557496,True,False,True,57,,0.2,0.0,0.0076993269166814,1.0,0.4372119815668203,,913.5,3069.0,317.0,1233.0,2163.5,317.0,Exclusive Discount
414,592707,True,True,False,23,,0.2,0.0,,1.0,0.2972350230414746,,913.5,3069.0,,1233.0,5433.5,913.5,Free Checked Bag
415,510061,True,True,True,47,,0.08,0.0,0.0026442385614329,0.8,0.4061059907834101,,3380.0,3069.0,702.0,2675.5,3048.0,702.0,Exclusive Discount
416,458919,True,False,False,36,,0.3,0.0,,1.0,0.2782258064516129,,178.5,3069.0,,1233.0,5630.0,178.5,Free Checked Bag
417,591255,True,False,False,27,,0.2,0.0,,1.0,0.4147465437788018,,913.5,3069.0,,1233.0,2789.5,913.5,Free Checked Bag
418,528179,True,True,True,32,,,0.0,,0.0,0.5149769585253456,,,3069.0,,5283.5,608.0,608.0,Active Searcher
419,559537,False,True,True,53,,0.3,0.0,0.0013954786554248,1.0,0.3438940092165898,,178.5,3069.0,1000.0,1233.0,4671.5,178.5,Free Checked Bag
420,509354,False,True,False,44,,0.1,0.0,0.0018902884123476,0.25,0.4976958525345621,,2866.5,3069.0,866.0,4995.0,867.0,866.0,Exclusive Discount
421,597498,False,True,False,58,,0.0,0.0,,0.8,0.471774193548387,,4635.0,3069.0,,2675.5,1362.0,1362.0,Active Searcher
422,538522,True,False,False,33,,0.1,0.0,0.0008776477936915,1.0,0.3767281105990783,,2866.5,3069.0,1166.0,1233.0,3840.0,1166.0,Exclusive Discount
423,518956,True,True,False,47,0.0061259039418133,0.0,0.0,,0.5,0.597926267281106,121.0,4635.0,3069.0,,4343.5,87.5,87.5,Active Searcher
424,582333,True,True,False,42,0.0009342473770012,0.1333333333333333,0.0,,0.5,0.3525345622119815,602.0,2063.0,3069.0,,4343.5,4485.5,602.0,Free Hotel Meal
425,590429,True,False,False,56,,0.0666666666666666,0.0,,0.3333333333333333,0.3819124423963134,,3647.5,3069.0,,4862.5,3696.0,3069.0,No Cancellation Fee
426,508973,True,False,False,35,,0.4,0.0,,1.0,0.5253456221198157,,85.0,3069.0,,1233.0,497.5,85.0,Free Checked Bag
427,546679,True,True,False,34,,0.2,0.0,,0.5,0.4493087557603686,,913.5,3069.0,,4343.5,1860.5,913.5,Free Checked Bag
428,556621,True,False,False,56,,,0.0,,0.0,0.2834101382488479,,,3069.0,,5283.5,5581.5,3069.0,No Cancellation Fee
429,545981,True,False,False,36,,0.0666666666666666,0.0,0.0009047086634289,0.6,0.4043778801843317,,3647.5,3069.0,1153.0,3890.0,3102.0,1153.0,Exclusive Discount
430,642578,True,True,True,63,0.0003351028995805,0.2,0.0,,0.3333333333333333,0.3490783410138248,974.0,913.5,3069.0,,4862.5,4550.0,913.5,Free Checked Bag
431,676373,True,True,True,34,,0.2,0.0,,0.5,0.4199308755760368,,913.5,3069.0,,4343.5,2636.5,913.5,Free Checked Bag
432,614793,True,True,False,66,,0.2,0.0,0.017679162123421,0.0,0.4095622119815668,,913.5,3069.0,132.0,5283.5,2948.0,132.0,Exclusive Discount
433,618343,False,True,True,39,,,0.0,,0.0,0.471774193548387,,,3069.0,,5283.5,1362.0,1362.0,Active Searcher
434,569534,True,True,False,48,,0.12,0.0,0.0003781632356677,0.4,0.3404377880184332,,2359.0,3069.0,1395.0,4737.0,4721.0,1395.0,Exclusive Discount
435,526445,True,False,False,48,,0.1,0.0,,0.6666666666666666,0.4907834101382489,,2866.5,3069.0,,3514.5,987.0,987.0,Active Searcher
436,538274,True,True,False,59,,0.0,0.0,,1.0,0.558179723502304,,4635.0,3069.0,,1233.0,258.5,258.5,Active Searcher
437,524365,True,True,False,47,,0.04,0.0,0.0001083647336619,0.8333333333333334,0.3836405529953917,,4056.0,3069.0,1618.0,2526.5,3643.0,1618.0,Exclusive Discount
438,525212,False,False,False,16,7.10613217405e-05,0.1,0.0,,0.6666666666666666,0.466589861751152,1434.0,2866.5,3069.0,,3514.5,1473.5,1434.0,Free Hotel Meal
439,533537,True,False,False,33,0.0004867590537183,0.0,0.0,0.0359610795657206,0.3333333333333333,0.5910138248847927,835.0,4635.0,3069.0,52.0,4862.5,102.0,52.0,Exclusive Discount
440,586850,True,False,False,44,,0.1,0.0,,1.0,0.2142857142857143,,2866.5,3069.0,,1233.0,5947.0,1233.0,Night Free Hotel with Flight
441,524572,True,True,True,44,,0.0,0.0,0.0018581069507425,0.6666666666666666,0.4821428571428572,,4635.0,3069.0,875.0,3514.5,1122.0,875.0,Exclusive Discount
442,433905,True,False,False,25,,,0.0,,0.0,0.4182027649769585,,,3069.0,,5283.5,2687.0,2687.0,Active Searcher
443,582785,True,False,True,53,,0.0666666666666666,0.0,6.52955708585e-05,1.0,0.3490783410138248,,3647.5,3069.0,1666.0,1233.0,4550.0,1233.0,Night Free Hotel with Flight
444,515666,True,True,False,38,0.0002581358782504,0.1,0.0,,1.0,0.506336405529954,1060.0,2866.5,3069.0,,1233.0,731.0,731.0,Active Searcher
445,508856,False,False,True,21,,0.2,0.5,,0.5,0.5236175115207373,,913.5,52.0,,4343.5,519.0,52.0,No Cancellation Fee
446,543778,True,True,True,55,0.0012816688390404,0.0666666666666666,0.0,0.0066757508971854,0.75,0.5512672811059908,477.0,3647.5,3069.0,386.0,2995.5,297.0,297.0,Active Searcher
447,686165,True,False,False,45,,0.08,0.0,0.0001259093151738,1.0,0.2160138248847926,,3380.0,3069.0,1592.0,1233.0,5941.5,1233.0,Night Free Hotel with Flight
448,524076,True,True,False,54,,0.1,0.0,,0.6666666666666666,0.3248847926267281,,2866.5,3069.0,,3514.5,5020.0,2866.5,Free Checked Bag
449,566547,True,False,False,41,,0.0,0.0,0.0005089315704435,1.0,0.3542626728110599,,4635.0,3069.0,1334.0,1233.0,4445.5,1233.0,Night Free Hotel with Flight
450,359072,True,True,True,50,,0.0666666666666666,0.25,,1.0,0.4316627021889401,,3647.5,319.5,,1233.0,2320.0,319.5,No Cancellation Fee
451,514737,True,True,True,55,,0.15,0.0,0.0011932659802311,1.0,0.4199308755760368,,1704.5,3069.0,1045.0,1233.0,2636.5,1045.0,Exclusive Discount
452,545577,False,False,False,39,,0.08,0.0,0.0009592774515935,1.0,0.3490783410138248,,3380.0,3069.0,1133.0,1233.0,4550.0,1133.0,Exclusive Discount
453,588391,True,False,True,47,0.0009760481544956,0.1,0.0,,1.0,0.3991935483870967,584.5,2866.5,3069.0,,1233.0,3242.0,584.5,Free Hotel Meal
454,563343,True,True,False,65,0.0004685170477504,0.2,0.0,,0.5,0.5460829493087558,857.0,913.5,3069.0,,4343.5,327.0,327.0,Active Searcher
455,540244,True,False,False,38,0.0001507150255216,0.2,0.0,,0.75,0.5460829493087558,1259.0,913.5,3069.0,,2995.5,327.0,327.0,Active Searcher
456,556714,True,False,False,37,,0.0,0.0,0.0116553592333092,1.0,0.3767281105990783,,4635.0,3069.0,207.0,1233.0,3840.0,207.0,Exclusive Discount
457,584666,False,True,False,50,,0.3333333333333333,0.0,,0.75,0.5201612903225806,,136.5,3069.0,,2995.5,550.5,136.5,Free Checked Bag
458,374331,False,False,False,41,,0.2,0.3333333333333333,,0.3333333333333333,0.466589861751152,,913.5,175.5,,4862.5,1473.5,175.5,No Cancellation Fee
459,511772,True,False,False,28,0.0001828784015382,0.0666666666666666,0.0,,1.0,0.3369815668202764,1193.0,3647.5,3069.0,,1233.0,4802.5,1193.0,Free Hotel Meal
460,557957,True,True,False,47,,0.2,0.0,,0.5,0.4925115207373272,,913.5,3069.0,,4343.5,952.5,913.5,Free Checked Bag
461,542383,False,False,False,42,,0.1333333333333333,0.0,,1.0,0.4389400921658986,,2063.0,3069.0,,1233.0,2118.5,1233.0,Night Free Hotel with Flight
462,568713,False,False,False,48,0.0001232542369732,0.0666666666666666,0.0,,0.75,0.3456221198156682,1305.0,3647.5,3069.0,,2995.5,4634.0,1305.0,Free Hotel Meal
463,592792,True,False,True,46,,0.0666666666666666,0.0,,1.0,0.4095622119815668,,3647.5,3069.0,,1233.0,2948.0,1233.0,Night Free Hotel with Flight
464,527004,True,True,False,45,0.0136230823893324,0.0,0.0,,1.0,0.3940092165898617,42.0,4635.0,3069.0,,1233.0,3377.0,42.0,Free Hotel Meal
465,516507,False,True,False,42,,0.0,0.0,,1.0,0.4441244239631337,,4635.0,3069.0,,1233.0,1991.0,1233.0,Night Free Hotel with Flight
466,561031,True,False,False,35,,0.12,0.1666666666666666,,1.0,0.3888248847926266,,2359.0,551.5,,1233.0,3505.5,551.5,No Cancellation Fee
467,506828,True,False,False,27,,0.2,0.0,,1.0,0.1883640552995391,,913.5,3069.0,,1233.0,5979.5,913.5,Free Checked Bag
468,548422,True,True,False,38,,0.2,0.1666666666666666,0.0012785927199932,1.0,0.4302995391705069,,913.5,551.5,1022.0,1233.0,2347.5,551.5,No Cancellation Fee
469,543937,True,False,False,44,,0.2,0.0,,0.6666666666666666,0.3490783410138248,,913.5,3069.0,,3514.5,4550.0,913.5,Free Checked Bag
470,581577,False,True,False,37,,0.1,0.0,,1.0,0.3231566820276497,,2866.5,3069.0,,1233.0,5051.5,1233.0,Night Free Hotel with Flight
471,571553,False,True,True,49,,0.1,0.0,0.0006094627647334,0.8,0.3127880184331797,,2866.5,3069.0,1281.0,2675.5,5233.5,1281.0,Exclusive Discount
472,530906,True,True,False,50,0.0023972745893073,0.2,0.0,,1.0,0.4112903225806451,289.5,913.5,3069.0,,1233.0,2889.5,289.5,Free Hotel Meal
473,619520,True,True,False,36,,0.1,0.0,,1.0,0.3421658986175115,,2866.5,3069.0,,1233.0,4694.0,1233.0,Night Free Hotel with Flight
474,535007,True,False,False,42,0.0016303851399784,0.0333333333333333,0.1428571428571428,,1.0,0.380184331797235,402.0,4084.0,585.5,,1233.0,3742.5,402.0,Free Hotel Meal
475,434623,True,False,False,34,0.0010544992565433,0.05,0.2,0.0013788355812555,1.0,0.2713133640552995,565.0,3951.0,460.0,1005.0,1233.0,5684.5,460.0,No Cancellation Fee
476,552314,True,True,True,52,,0.0666666666666666,0.0,0.001887061300715,0.25,0.4302995391705069,,3647.5,3069.0,867.0,4995.0,2347.5,867.0,Exclusive Discount
477,539888,True,False,False,24,,,0.0,,0.0,0.3767281105990783,,,3069.0,,5283.5,3840.0,3069.0,No Cancellation Fee
478,545318,True,True,True,51,,0.0666666666666666,0.0,0.0028951864170879,1.0,0.4544930875576037,,3647.5,3069.0,666.0,1233.0,1735.0,666.0,Exclusive Discount
479,546664,True,True,False,32,0.0003657568030765,0.2,0.0,,1.0,0.466589861751152,954.0,913.5,3069.0,,1233.0,1473.5,913.5,Free Checked Bag
480,516246,True,False,False,37,0.0011640023647296,0.15,0.0,0.010051089950728,1.0,0.4406682027649769,514.0,1704.5,3069.0,234.0,1233.0,2073.0,234.0,Exclusive Discount
481,552532,True,True,True,53,,0.1,0.0,,1.0,0.3646313364055299,,2866.5,3069.0,,1233.0,4163.5,1233.0,Night Free Hotel with Flight
482,508625,True,False,False,43,,0.2,0.2,,0.6,0.4925115207373272,,913.5,460.0,,3890.0,952.5,460.0,No Cancellation Fee
483,519747,False,True,False,44,1.45141588522e-05,0.0666666666666666,0.1428571428571428,8.35535746485e-05,1.0,0.382351021313364,1611.0,3647.5,585.5,1648.0,1233.0,3670.0,585.5,No Cancellation Fee
484,570144,True,True,True,42,,0.2,0.0,,0.75,0.4510368663594469,,913.5,3069.0,,2995.5,1823.0,913.5,Free Checked Bag
485,546587,True,True,False,40,,0.1,0.0,,0.25,0.39573732718894,,2866.5,3069.0,,4995.0,3331.0,2866.5,Free Checked Bag
486,526495,False,False,True,36,,0.1,0.0,,0.5,0.4907834101382489,,2866.5,3069.0,,4343.5,987.0,987.0,Active Searcher
487,659664,True,False,False,49,,0.04,0.0,9.99299297578e-05,0.8,0.4752304147465438,,4056.0,3069.0,1633.0,2675.5,1274.0,1274.0,Active Searcher
488,496899,True,False,False,22,,0.2,0.3333333333333333,,1.0,0.3798429107142858,,913.5,175.5,,1233.0,3762.0,175.5,No Cancellation Fee
489,568696,True,True,True,48,,0.1333333333333333,0.0,,0.6666666666666666,0.4544930875576036,,2063.0,3069.0,,3514.5,1755.0,1755.0,Active Searcher
490,538331,True,False,True,40,,0.15,0.0,,0.6,0.4527649769585253,,1704.5,3069.0,,3890.0,1778.0,1704.5,Free Checked Bag
491,511440,True,False,False,41,,0.1,0.0,,1.0,0.3698156682027649,,2866.5,3069.0,,1233.0,4025.5,1233.0,Night Free Hotel with Flight
492,530743,True,False,False,55,,0.2,0.0,0.0039756468100519,0.6666666666666666,0.4458525345622119,,913.5,3069.0,539.0,3514.5,1950.5,539.0,Exclusive Discount
493,510215,True,True,False,29,0.0001065919826108,0.2,0.0,,0.3333333333333333,0.3663594470046083,1338.0,913.5,3069.0,,4862.5,4112.0,913.5,Free Checked Bag
494,599927,True,False,False,42,,0.1,0.0,0.001217258381587,1.0,0.2885944700460829,,2866.5,3069.0,1036.0,1233.0,5524.5,1036.0,Exclusive Discount
495,591593,True,False,False,24,0.0028616812272708,0.1,0.0,0.0036033272548115,1.0,0.3940092165898617,252.0,2866.5,3069.0,584.0,1233.0,3377.0,252.0,Free Hotel Meal
496,553773,True,True,True,47,,0.0,0.2,,0.8,0.5892857142857143,,4635.0,460.0,,2675.5,107.0,107.0,Active Searcher
497,615544,True,False,False,36,,0.2,0.0,,0.0,0.4942396313364055,,913.5,3069.0,,5283.5,919.0,913.5,Free Checked Bag
498,666718,True,True,False,45,0.1284182585796096,0.1,0.0,,0.5,0.4337557603686636,2.0,2866.5,3069.0,,4343.5,2254.0,2.0,Free Hotel Meal
499,495272,True,False,False,32,4.87675737435e-05,0.1,0.0,,0.6666666666666666,0.380184331797235,1496.0,2866.5,3069.0,,3514.5,3742.5,1496.0,Free Hotel Meal
500,638162,True,False,False,32,,0.1333333333333333,0.0,0.0002771666174013,0.3333333333333333,0.375,,2063.0,3069.0,1468.0,4862.5,3885.5,1468.0,Exclusive Discount
501,584844,True,False,False,42,,0.2666666666666666,0.0,0.0075690128377724,1.0,0.2868663594470045,,242.0,3069.0,326.0,1233.0,5546.5,242.0,Free Checked Bag
502,529421,True,False,False,38,,0.0,0.0,,0.8,0.3421658986175114,,4635.0,3069.0,,2675.5,4707.0,2675.5,Night Free Hotel with Flight
503,549116,True,True,True,43,,0.0,0.0,,1.0,0.4147465437788018,,4635.0,3069.0,,1233.0,2789.5,1233.0,Night Free Hotel with Flight
504,672112,True,True,True,49,,0.1,0.0,0.0231790722698546,0.25,0.4873271889400921,,2866.5,3069.0,93.0,4995.0,1050.5,93.0,Exclusive Discount
505,522809,True,True,True,53,,0.4,0.0,,1.0,0.4683179723502304,,85.0,3069.0,,1233.0,1434.0,85.0,Free Checked Bag
506,511860,True,False,True,39,,0.1333333333333333,0.0,,0.75,0.4648617511520737,,2063.0,3069.0,,2995.5,1511.5,1511.5,Active Searcher
507,522375,True,False,False,50,0.0063160974794131,0.1333333333333333,0.0,,0.6666666666666666,0.3870967741935484,114.0,2063.0,3069.0,,3514.5,3551.5,114.0,Free Hotel Meal
508,538438,True,False,False,48,,0.0666666666666666,0.0,0.0007867181631546,1.0,0.4527649769585253,,3647.5,3069.0,1204.0,1233.0,1778.0,1204.0,Exclusive Discount
509,667981,True,True,False,47,,0.0,0.0,,1.0,0.5408986175115207,,4635.0,3069.0,,1233.0,367.5,367.5,Active Searcher
510,537725,True,True,False,31,0.0012268528194624,0.1,0.0,0.0014331180608626,1.0,0.3197004608294931,497.0,2866.5,3069.0,987.0,1233.0,5111.5,497.0,Free Hotel Meal
511,590442,True,True,False,44,,0.0,0.0,,1.0,0.3214285714285714,,4635.0,3069.0,,1233.0,5084.0,1233.0,Night Free Hotel with Flight
512,516092,False,True,False,37,0.0007398737616519,0.2,0.0,,0.75,0.4285714285714286,687.5,913.5,3069.0,,2995.5,2396.0,687.5,Free Hotel Meal
513,593536,True,True,True,45,,0.15,0.0,,0.6,0.527073732718894,,1704.5,3069.0,,3890.0,483.0,483.0,Active Searcher
514,542208,True,True,True,38,,0.08,0.0,0.0009032960890956,1.0,0.4544930875576037,,3380.0,3069.0,1154.0,1233.0,1735.0,1154.0,Exclusive Discount
515,526443,True,True,True,44,,0.2,0.0,0.0018515613915346,0.0,0.39573732718894,,913.5,3069.0,878.0,5283.5,3331.0,878.0,Exclusive Discount
516,516001,True,True,False,31,,,0.0,,0.0,0.4147465437788019,,,3069.0,,5283.5,2761.0,2761.0,Active Searcher
517,437162,True,False,False,30,0.0005444551268653,0.2,0.3333333333333333,,0.6666666666666666,0.3784562211981566,786.0,913.5,175.5,,3514.5,3792.5,175.5,No Cancellation Fee
518,554922,True,True,False,39,,0.0,0.0,,1.0,0.4855990783410138,,4635.0,3069.0,,1233.0,1079.0,1079.0,Active Searcher
519,652527,True,False,False,28,,0.2,0.0,,1.0,0.4372119815668203,,913.5,3069.0,,1233.0,2163.5,913.5,Free Checked Bag
520,522112,True,True,True,43,,0.1,0.0,,1.0,0.3559907834101382,,2866.5,3069.0,,1233.0,4394.5,1233.0,Night Free Hotel with Flight
521,558682,True,True,True,42,0.0050286335325837,0.1,0.0,0.0020162094120301,0.6666666666666666,0.3490783410138248,154.0,2866.5,3069.0,831.0,3514.5,4550.0,154.0,Free Hotel Meal
522,529879,True,False,False,37,,0.15,0.0,,1.0,0.4907834101382489,,1704.5,3069.0,,1233.0,987.0,987.0,Active Searcher
523,528612,True,True,True,38,,0.1,0.0,0.0001402602294669,1.0,0.456221198156682,,2866.5,3069.0,1575.0,1233.0,1701.0,1233.0,Night Free Hotel with Flight
524,463698,True,False,False,36,6.06111273669e-05,0.0,0.0,,1.0,0.5253456221198156,1460.0,4635.0,3069.0,,1233.0,505.5,505.5,Active Searcher
525,552372,True,True,False,48,,0.1,0.0,,1.0,0.461405529953917,,2866.5,3069.0,,1233.0,1591.0,1233.0,Night Free Hotel with Flight
526,552303,True,True,False,55,,0.1333333333333333,0.0,,0.75,0.4112903225806451,,2063.0,3069.0,,2995.5,2889.5,2063.0,Free Checked Bag
527,572428,True,True,True,40,0.0010556189202262,0.0,0.0,,1.0,0.5132488479262672,564.0,4635.0,3069.0,,1233.0,630.0,564.0,Free Hotel Meal
528,508153,False,False,False,32,0.0720384149145174,0.1,0.0,,1.0,0.4648617511520737,4.0,2866.5,3069.0,,1233.0,1511.5,4.0,Free Hotel Meal
529,541162,False,False,True,43,,0.08,0.1666666666666666,0.0001238526174086,0.8333333333333334,0.4656289648617512,,3380.0,551.5,1598.0,2526.5,1493.0,551.5,No Cancellation Fee
530,413128,True,False,False,28,1.39734027624e-05,0.05,0.0,0.0083354031332895,0.8,0.5149769585253456,1612.0,3951.0,3069.0,276.0,2675.5,608.0,276.0,Exclusive Discount
531,505285,True,False,True,43,0.0015414036701082,0.15,0.0,,1.0,0.5961981566820276,416.0,1704.5,3069.0,,1233.0,91.5,91.5,Active Searcher
532,506704,True,True,False,55,,0.2,0.0,0.0019056969108441,0.5,0.5149769585253456,,913.5,3069.0,863.0,4343.5,608.0,608.0,Active Searcher
533,555478,True,False,False,29,,0.0666666666666666,0.0,0.0022266257951343,1.0,0.461405529953917,,3647.5,3069.0,764.0,1233.0,1591.0,764.0,Exclusive Discount
